FACE_ID,FILE,SUBJECT_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT
18282,c9f21488f1d9d714bc3307e08445d3ae.jpg,-1,657.5,213.5,246,330
18283,c9f24985700e7c18adba46e7d2272189.jpg,-1,4641.5,1089.5,270,384
18284,c9f24985700e7c18adba46e7d2272189.jpg,-1,3057.5,1173.5,234,432
18285,c9f518262bbb5e2bb60b86538e646349.jpg,-1,2361.5,633.5,264,468
18286,ca037d0ebdf50e5ebba77b4e834fa895.jpg,809,4207.5,1449.5,238,280
18287,ca037d0ebdf50e5ebba77b4e834fa895.jpg,852,1860.5,1544.5,193,271
18288,ca037d0ebdf50e5ebba77b4e834fa895.jpg,-1,3609.5,1587.5,306,336
18289,ca03c61eb699c7d40edb8459351e03e8.jpg,105,2691.5,2554.5,388,452
18290,ca03c61eb699c7d40edb8459351e03e8.jpg,166,1982.5,2411.5,264,393
18291,ca03c61eb699c7d40edb8459351e03e8.jpg,148,170.5,2806.5,313,475
18292,ca0768c28a0a96a853f4629c3c32f744.jpg,1192,1695.5,1695.5,259,379
18293,ca0768c28a0a96a853f4629c3c32f744.jpg,-1,45.5,1281.5,246,282
18294,ca08e1b0322e757c0f78214fe86571d8.jpg,543,3962.5,1376.5,216,259
18295,ca0a2ebe7152b42279d16063d531b966.jpg,-1,4791.5,33.5,186,282
18296,ca0f9416e6ba152cf24c851426fb99d2.jpg,-1,4827.5,2835.5,294,468
18297,ca19ed6587f04939dba3374190e7b037.jpg,-1,3328.9,2039.7,487.1,510.3
18298,ca19ed6587f04939dba3374190e7b037.jpg,-1,2412.7,2596.4,483.2,583.7
18299,ca19ed6587f04939dba3374190e7b037.jpg,1041,3393.9,1669.8,310,372
18300,ca1b48b056feb10c5921bab369426e2d.jpg,1274,889.5,1788.5,224,269
18301,ca1efb804d68c6c8ca46a6f0e1fc85f0.jpg,-1,3412.5,3082.3,732.1,294.5
18302,ca1efb804d68c6c8ca46a6f0e1fc85f0.jpg,-1,218.3,68,253.6,290.4
18303,ca1efb804d68c6c8ca46a6f0e1fc85f0.jpg,-1,1662,125.2,319,278.1
18304,ca1efb804d68c6c8ca46a6f0e1fc85f0.jpg,-1,1441.2,2526,388.5,499
18305,ca260e154686d50758a0638fa231c573.jpg,475,4101.5,311.5,200,263
18306,ca260e154686d50758a0638fa231c573.jpg,-1,1335.5,1713.5,366,504
18307,ca3afca78d23d1902e4077a1aa24f390.jpg,28,2693.5,2262.5,338,406
18308,ca3b28937d3b61bfb4f00706e9797286.jpg,-1,4605.5,657.5,282,420
18309,ca400483967050708517faca13b636ba.jpg,769,1767.5,1617.5,229,361
18310,ca400483967050708517faca13b636ba.jpg,-1,591.5,387.5,222,318
18311,ca400483967050708517faca13b636ba.jpg,789,3939.5,1947.5,223,325
18312,ca69d2e8413dfaada7c52bb5d523ec59.jpg,-1,2376.3,1510.3,354.6,475.3
18313,ca69d2e8413dfaada7c52bb5d523ec59.jpg,-1,2933.4,80.4,311.7,323.4
18314,ca69d2e8413dfaada7c52bb5d523ec59.jpg,400,359.6,1394.3,290,366
18315,ca69d2e8413dfaada7c52bb5d523ec59.jpg,228,1679.7,1514.2,348,402
18316,ca70d1bb4b3222cf9c593b6b7a707974.jpg,-1,3314.4,3004.6,396.7,417.2
18317,ca70d1bb4b3222cf9c593b6b7a707974.jpg,-1,3216.2,31.2,257.7,180
18318,ca70d1bb4b3222cf9c593b6b7a707974.jpg,-1,2496.4,39.4,261.8,208.6
18319,ca71f5d9b2f3fa1a8c39e43f2bb2efa4.jpg,372,2390.5,2243.5,360,398
18320,ca71f5d9b2f3fa1a8c39e43f2bb2efa4.jpg,373,2159.5,2085.5,247,364
18321,ca7bc0691025d017d017c75d63875405.jpg,-1,661.5,2963.6,429.1,409.8
18322,ca7bc0691025d017d017c75d63875405.jpg,-1,2482.3,2743.3,440.7,471.6
18323,ca7bc0691025d017d017c75d63875405.jpg,-1,1094.5,1599,421.4,425.2
18324,ca7bc0691025d017d017c75d63875405.jpg,564,502.8,1813.3,208,270
18325,ca7bc0691025d017d017c75d63875405.jpg,-1,1956.6,2917.2,460,425.2
18326,ca7bc0691025d017d017c75d63875405.jpg,1599,3302.6,2720.4,298,381
18327,ca7dd62258c6e3e85a93cf778fb45466.jpg,506,1102.5,9.5,210,234
18328,ca7dd62258c6e3e85a93cf778fb45466.jpg,1046,4227.5,1053.5,271,373
18329,ca7dd62258c6e3e85a93cf778fb45466.jpg,-1,1461.5,321.5,252,324
18330,ca7dd62258c6e3e85a93cf778fb45466.jpg,-1,3897.5,333.5,246,366
18331,ca7dd62258c6e3e85a93cf778fb45466.jpg,850,1829.5,615.5,275,343
18332,ca86e8c88ca31760a80ac242782be68d.jpg,-1,3423.5,2985.5,432,372
18333,ca86e8c88ca31760a80ac242782be68d.jpg,704,340.5,2942.5,177,262
18334,ca86e8c88ca31760a80ac242782be68d.jpg,803,2386.5,2082.5,193,261
18335,ca86e8c88ca31760a80ac242782be68d.jpg,-1,4431.5,1623.5,348,312
18336,ca86e8c88ca31760a80ac242782be68d.jpg,-1,3135.5,1827.5,330,342
18337,ca86e8c88ca31760a80ac242782be68d.jpg,866,2253.5,2903.5,171,264
18338,ca86e8c88ca31760a80ac242782be68d.jpg,843,123.5,2114.5,256,307
18339,ca86e8c88ca31760a80ac242782be68d.jpg,-1,3645.5,1870.5,255,301
18340,ca86e8c88ca31760a80ac242782be68d.jpg,882,4881.5,1612.5,224,268
18341,ca86e8c88ca31760a80ac242782be68d.jpg,627,1227.5,1985.5,246,312
18342,ca86e8c88ca31760a80ac242782be68d.jpg,-1,4851.5,1857.5,312,330
18343,ca86e8c88ca31760a80ac242782be68d.jpg,-1,1173.5,2511.5,414,426
18344,ca86e8c88ca31760a80ac242782be68d.jpg,-1,2895.5,1509.5,324,372
18345,ca86e8c88ca31760a80ac242782be68d.jpg,-1,290.5,2026.5,250,299
18346,ca86e8c88ca31760a80ac242782be68d.jpg,604,3866.5,2749.5,301,361
18347,ca86e8c88ca31760a80ac242782be68d.jpg,-1,1791.5,2173.5,241,272
18348,ca86e8c88ca31760a80ac242782be68d.jpg,554,4303.5,2853.5,308,347
18349,ca8e80f58d11b5b86525316981a8bd61.jpg,53,414.1,1410.5,297,415
18350,ca8e80f58d11b5b86525316981a8bd61.jpg,9,2162.5,2393.5,367,467
18351,ca8fe45fc6648f5d0ff71b595335792f.jpg,-1,1844.5,976.6,278.3,483.2
18352,ca8fe45fc6648f5d0ff71b595335792f.jpg,-1,758.2,957.3,336.3,436.8
18353,ca8fe45fc6648f5d0ff71b595335792f.jpg,1584,2841.6,872.3,282,339
18354,ca8fe45fc6648f5d0ff71b595335792f.jpg,140,536.1,940.6,292,390
18355,ca8fe45fc6648f5d0ff71b595335792f.jpg,-1,1964.3,307.8,270.6,367.2
18356,ca94a0577113eabdf041017a5e368198.jpg,802,88.5,1747.5,214,280
18357,ca993d6d2311b217f2123ac1df869bd8.jpg,1432,2314.5,1876.5,285,341
18358,ca9ac0219223d7a8e643bb26448a0f5c.jpg,-1,3777.5,549.5,222,324
18359,ca9d1c0459f25b819662e855c4bdf4e2.jpg,786,726.5,2647.5,316,378
18360,ca9d343aea61ff2eb0abd54aa3b25201.jpg,1435,3459.5,1652.5,190,229
18361,ca9d343aea61ff2eb0abd54aa3b25201.jpg,-1,4311.5,1347.5,306,330
18362,ca9f1a7c83f81567b4e0ae833336d3ec.jpg,1450,575.5,2189.5,234,279
18363,caa4a0c55e909b2d888a93b077b37e96.jpg,-1,2049.5,219.5,270,324
18364,caab6e059d089317accaa208b1d8cf06.jpg,519,3016.8,2511.8,354,479
18365,caac906334ac79b6db13c77912ba97dd.jpg,861,3523.5,1869.5,292,378
18366,cac04b69b233eef1162ae5125b39054c.jpg,193,2275.5,1781.5,327,394
18367,cac81e395f90f33cb4b51f0932246190.jpg,-1,807.5,15.5,240,324
18368,cac81e395f90f33cb4b51f0932246190.jpg,1492,4695.5,267.5,247,343
18369,cacbc87370de5fe93c5010b62609f7d0.jpg,-1,4594.5,2685.5,458.1,539.9
18370,cad3a14debae968476088bd7a9abdeca.jpg,744,2116.5,869.5,240,303
18371,cad3a14debae968476088bd7a9abdeca.jpg,-1,4461.5,111.5,318,366
18372,cad3a14debae968476088bd7a9abdeca.jpg,-1,3063.5,837.5,318,378
18373,cae40e91bbbfdc09c52523e920da5684.jpg,-1,4701.5,1671.5,348,330
18374,cae40e91bbbfdc09c52523e920da5684.jpg,554,4568.5,1635.5,232,271
18375,cae40e91bbbfdc09c52523e920da5684.jpg,1249,883.5,2001.5,265,307
18376,cae40e91bbbfdc09c52523e920da5684.jpg,688,3831.5,1783.5,245,297
18377,cae40e91bbbfdc09c52523e920da5684.jpg,615,1197.5,1868.5,277,333
18378,cae40e91bbbfdc09c52523e920da5684.jpg,1144,2339.5,2021.5,228,283
18379,cae4df8b0cae88f4d4f43d18bc3d2a83.jpg,-1,4221.5,1899.5,288,486
18380,cae4df8b0cae88f4d4f43d18bc3d2a83.jpg,690,416.5,1323.5,267,336
18381,cae4eddb94ada7f2396fcd5162b41575.jpg,-1,2031.5,1869.5,336,426
18382,cae80857216801c220e1567763cd28db.jpg,-1,3807.5,2661.5,354,438
18383,cae80857216801c220e1567763cd28db.jpg,959,3026.5,3028.5,298,378
18384,caec058b98ecd06e6db0eb22de59e0fe.jpg,1552,677.5,1805.5,215,263
18385,caf928ae660439f35a1da090f5550db9.jpg,1571,3935.5,1758.5,299,409
18386,cb00f87e9a95f649e873915f7a7e8efb.jpg,-1,1950.5,998.5,444,548
18387,cb0c684e311201a4e05ca4b4ae90a0d2.jpg,1450,4432.5,1846.5,233,280
18388,cb0cb30e3e1ea1c400f8067fccea4f59.jpg,997,3805.5,1314.5,171,204
18389,cb0daaec77e6cbc24b425e20d97af093.jpg,-1,4336.9,2452.4,458.1,560.3
18390,cb19103dc7a298a0c686c2a7af601e39.jpg,330,1932.9,2624.4,309,354
18391,cb19103dc7a298a0c686c2a7af601e39.jpg,-1,1927.9,10.7,302.7,155.4
18392,cb19663aa242d21f3647d20007ee84ee.jpg,1600,1149.5,540.5,227,273
18393,cb19663aa242d21f3647d20007ee84ee.jpg,-1,22.5,654.5,308,436
18394,cb19663aa242d21f3647d20007ee84ee.jpg,233,2407.5,1723.5,449,510
18395,cb19663aa242d21f3647d20007ee84ee.jpg,-1,2446.5,1082.5,680,528
18396,cb19663aa242d21f3647d20007ee84ee.jpg,348,468.5,1391.5,245,294
18397,cb271e2b7ab09b0a43bddc34a2c46640.jpg,1403,4561.5,2355.5,320,381
18398,cb271e2b7ab09b0a43bddc34a2c46640.jpg,-1,639.5,645.5,264,306
18399,cb27d34aac23c221bae310eecf611036.jpg,787,225.5,345.5,183,258
18400,cb27d34aac23c221bae310eecf611036.jpg,-1,2661.5,387.5,156,294
18401,cb27d34aac23c221bae310eecf611036.jpg,1497,2919.5,1792.5,229,346
18402,cb2c7c19678da587e7fe274093972f0f.jpg,-1,2186.5,674.5,368,420
18403,cb2c7c19678da587e7fe274093972f0f.jpg,125,4655.5,2230.5,346,415
18404,cb3121453f485a103d4ad30b6353b3a5.jpg,622,1080.5,2649.5,316,379
18405,cb328c5011838b9bf276f85b95eff1a2.jpg,1219,167,1458,355,426
18406,cb328c5011838b9bf276f85b95eff1a2.jpg,-1,4030.1,2117,515.3,552.1
18407,cb328c5011838b9bf276f85b95eff1a2.jpg,-1,4275.5,1564.9,507.2,499
18408,cb5000405919a0e1a2e342e022711339.jpg,356,2795.9,1957.5,341,409
18409,cb5000405919a0e1a2e342e022711339.jpg,131,73.3,2668.7,425,459
18410,cb5000405919a0e1a2e342e022711339.jpg,-1,1388,1753,515.3,474.4
18411,cb5115af4d6ef2630db3b80701baf033.jpg,596,2480.5,1322.5,276,331
18412,cb52c9fcec099ec4d50acb9157351f30.jpg,166,2181.5,2579.5,318,373
18413,cb52c9fcec099ec4d50acb9157351f30.jpg,105,1462.5,2835.5,328,442
18414,cb7052c30a47baef6450a8b35acf201c.jpg,1397,2633.5,2873.5,328,412
18415,cb72ed1eb79c51e4e7f81e6eaffddc4a.jpg,790,4685.5,1538.5,137,195
18416,cb72ed1eb79c51e4e7f81e6eaffddc4a.jpg,1462,3420.5,1626.5,212,248
18417,cb72ed1eb79c51e4e7f81e6eaffddc4a.jpg,835,3083.5,1647.5,229,275
18418,cb7f08e53780dd02ef4f03d1e394dbcb.jpg,-1,2398.5,2074.5,548,672
18419,cb7f08e53780dd02ef4f03d1e394dbcb.jpg,-1,278.5,1666.5,632,520
18420,cb7f08e53780dd02ef4f03d1e394dbcb.jpg,-1,1250.5,1922.5,532,684
18421,cb7f08e53780dd02ef4f03d1e394dbcb.jpg,-1,1442.5,2514.5,700,748
18422,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,623.2,2076.1,413.1,535.8
18423,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,222.4,223.4,257.7,458.1
18424,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,1011.7,1614,364,564.4
18425,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,1424.8,2068,347.6,539.9
18426,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,2745.9,2693.7,454,552.1
18427,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,3093.5,2010.7,396.7,580.8
18428,cb898ddd3949c04cbc4c8056597a5f3f.jpg,-1,1866.5,1798,413.1,576.7
18429,cb8e857feaf111e3299087442871de7c.jpg,596,782.5,1075.5,283,345
18430,cb91c8ef81331065cf454a124a01d5c6.jpg,-1,4863.5,1659.5,320.5,486
18431,cb91c8ef81331065cf454a124a01d5c6.jpg,-1,261.5,477.5,264,420
18432,cb91c8ef81331065cf454a124a01d5c6.jpg,-1,4689.5,1227.5,366,384
18433,cb94162d0b87338e95587fe80a19e56f.jpg,622,730.5,2648.5,300,372
18434,cb9b64f0c260b3d1861817bd8ce0c599.jpg,1286,1383.5,1575.5,241,293
18435,cb9b64f0c260b3d1861817bd8ce0c599.jpg,1500,575.5,1611.5,287,327
18436,cb9f67804777ff82d493a7df2d17fac2.jpg,1492,2205.5,9.5,241,300
18437,cba004db0c8137fcc683fc2962f6a196.jpg,-1,1620.3,2441.7,433,537.3
18438,cba004db0c8137fcc683fc2962f6a196.jpg,303,340.7,491.4,274,377
18439,cba004db0c8137fcc683fc2962f6a196.jpg,-1,762.1,640.3,351.8,498.7
18440,cba300d118612d293f4d6e284ef745cf.jpg,1689,4815.5,2373.5,337,432
18441,cba300d118612d293f4d6e284ef745cf.jpg,-1,963.5,477.5,228,306
18442,cba300d118612d293f4d6e284ef745cf.jpg,1687,4333.5,1458.5,284,421
18443,cba4846b205a48400696010c8a0e78dc.jpg,-1,4341.5,21.5,222,252
18444,cbb5c4b1a0fc0f0b79324325fcd2ce28.jpg,94,3088.5,1806.5,345,395
18445,cbb5c4b1a0fc0f0b79324325fcd2ce28.jpg,99,2239.5,1743.5,303,362
18446,cbb747f573ccccc4c7448af8aba69bea.jpg,339,970.8,1365.8,242,292
18447,cbc6611e0e2a18ba3d6acfaf41a82ff2.jpg,-1,3729.5,1719.5,288,360
18448,cbc6611e0e2a18ba3d6acfaf41a82ff2.jpg,1010,4053.5,1677.5,258,312
18449,cbc6611e0e2a18ba3d6acfaf41a82ff2.jpg,-1,1659.5,2691.5,336,378
18450,cbd5f44c579da75fb6b63719c81755b6.jpg,564,1465.2,2024.6,249,359
18451,cbd5f44c579da75fb6b63719c81755b6.jpg,-1,2138.3,1900.5,405.9,429.1
18452,cbd8560bc54e2e72e51b3cb5b9ebc32d.jpg,-1,1160.2,1359.3,340.2,483.2
18453,cbd8560bc54e2e72e51b3cb5b9ebc32d.jpg,457,2178.9,778.7,286,349
18454,cbd8560bc54e2e72e51b3cb5b9ebc32d.jpg,-1,421.9,698.3,452.3,378.8
18455,cbdbd51d7e01f70ca542813b47b9dc25.jpg,-1,4471.8,2382.9,458.1,548.1
18456,cbe0a5302cf827d44df98fdb9e579773.jpg,806,2103.5,1667.5,252,339
18457,cbe8a1ec236f285b9f00f2ded002e20d.jpg,119,444.5,1702.5,226,294
18458,cbe8a1ec236f285b9f00f2ded002e20d.jpg,1268,4057.5,1314.5,233,280
18459,cbe8a1ec236f285b9f00f2ded002e20d.jpg,1525,135.5,1771.5,216,280
18460,cbed94e40cae352a63d024fe86d8f052.jpg,1573,1550.5,1067.5,275,343
18461,cbed94e40cae352a63d024fe86d8f052.jpg,1032,1536.5,1319.5,312,374
18462,cbed94e40cae352a63d024fe86d8f052.jpg,1577,3084.5,1411.5,284,434
18463,cbf28725e0279fd81321d35159e23212.jpg,837,1083.5,2509.5,301,381
18464,cbf44b534e9dc00af0da0942d4ec9f6f.jpg,-1,477.5,813.5,222,378
18465,cbf44b534e9dc00af0da0942d4ec9f6f.jpg,616,3033.5,362.5,205,298
18466,cbf5e233c78dc4a307af14722b4c6e2b.jpg,1669,1964.5,2033.5,263,317
18467,cbf9e9b5329717f725bded35d90579f8.jpg,1511,1419.5,1293.5,301,408
18468,cbfc726d53103c1d50fcea1d36e40952.jpg,-1,1576.1,1724.4,494.9,548.1
18469,cbfc726d53103c1d50fcea1d36e40952.jpg,356,2795.1,1930.5,321,384
18470,cbff23ba543cf9c2a27ebaaf32f2361b.jpg,-1,3178.5,2202.5,412,480
18471,cbff23ba543cf9c2a27ebaaf32f2361b.jpg,-1,1050.5,1454.5,500,508
18472,cbff23ba543cf9c2a27ebaaf32f2361b.jpg,-1,2122.5,1438.5,348,460
18473,cc092445fe8dc75efbb3a3c302d28a81.jpg,218,1573.8,1918.2,281,300
18474,cc092445fe8dc75efbb3a3c302d28a81.jpg,239,3445.6,1730.6,288,369
18475,cc0b2783fd4ac6ea09c8bdde74b8bd58.jpg,-1,3807.5,1053.5,324,474
18476,cc124a8405aa39f0803744f3fee3e5f4.jpg,-1,3502.5,1750.5,468,536
18477,cc124a8405aa39f0803744f3fee3e5f4.jpg,1139,962.5,1337.5,311,374
18478,cc124a8405aa39f0803744f3fee3e5f4.jpg,-1,802.5,886.5,488,476
18479,cc124a8405aa39f0803744f3fee3e5f4.jpg,327,1979.5,1299.5,322,386
18480,cc1b6b3937cfbef9ce32dd8a58e7ec9d.jpg,-1,4593.5,609.5,264,432
18481,cc28235bdbb572645cfa6938ecd6438a.jpg,-1,1170.5,1434.5,440,572
18482,cc28235bdbb572645cfa6938ecd6438a.jpg,-1,1902.5,802.5,432,460
18483,cc28235bdbb572645cfa6938ecd6438a.jpg,1593,410.5,758.5,243,379
18484,cc28235bdbb572645cfa6938ecd6438a.jpg,-1,802.5,682.5,344,488
18485,cc36e5a114551e34531c9190f75dce73.jpg,-1,1160.2,825.8,320.9,417.5
18486,cc36e5a114551e34531c9190f75dce73.jpg,303,1044.3,667.3,235,367
18487,cc36e5a114551e34531c9190f75dce73.jpg,420,227.6,1073.6,270,324
18488,cc3bb9da7a3369dfafecd356fba44759.jpg,1010,3258.5,1860.5,271,324
18489,cc3f83cdc322875f660f244f428cda2d.jpg,-1,1971.5,2313.5,210,402
18490,cc3f83cdc322875f660f244f428cda2d.jpg,643,1582.5,1547.5,181,276
18491,cc419b6d5449fdb02770ec3837e9dc46.jpg,1078,357.5,2773.5,320,376
18492,cc419b6d5449fdb02770ec3837e9dc46.jpg,1120,4410.5,1366.5,214,294
18493,cc419b6d5449fdb02770ec3837e9dc46.jpg,-1,3471.5,2961.5,348,414
18494,cc424379742a0dd8168e291a28772ec1.jpg,984,593.5,2830.5,281,351
18495,cc44fd4ed1ab3d4224e7b741bbe28525.jpg,-1,1815.5,2985.5,348,450
18496,cc44fd4ed1ab3d4224e7b741bbe28525.jpg,878,4573.5,3039.5,291,373
18497,cc5191bca3172c5cc78177f23889ddbc.jpg,980,3449.5,1613.5,295,365
18498,cc5191bca3172c5cc78177f23889ddbc.jpg,1696,3352.5,2167.5,293,313
18499,cc5191bca3172c5cc78177f23889ddbc.jpg,1097,4606.5,1816.5,277,332
18500,cc5191bca3172c5cc78177f23889ddbc.jpg,1697,2393.5,1768.5,275,348
18501,cc5191bca3172c5cc78177f23889ddbc.jpg,-1,747.5,1737.5,330,462
18502,cc602896301fac9464f68c4deff3bdce.jpg,-1,4683.5,879.5,306,462
18503,cc6440e80575c892e2c9f4fa4f8d6dc0.jpg,1068,1488.5,1892.5,222,267
18504,cc6440e80575c892e2c9f4fa4f8d6dc0.jpg,938,544.5,2298.5,283,340
18505,cc708f5341250d630b3f9179c46c530d.jpg,47,1936.1,2482.1,314,441
18506,cc756b377514776d768d1c040d8f351c.jpg,106,1809.7,2783.1,351,460
18507,cc756b377514776d768d1c040d8f351c.jpg,42,2555.8,2452.1,340,376
18508,cc756b377514776d768d1c040d8f351c.jpg,26,673.1,1059.6,302,389
18509,cc756b377514776d768d1c040d8f351c.jpg,164,2734.7,2956,188,297
18510,cc7c2178118fa34ac672d491005f1bb6.jpg,484,3386.8,1951.3,356,464
18511,cc7c6281bba0211355f669fc20459085.jpg,-1,2118.5,2194.5,528,416
18512,cc7c6281bba0211355f669fc20459085.jpg,-1,1790.5,1578.5,388,404
18513,cc7c6281bba0211355f669fc20459085.jpg,-1,1650.5,1854.5,472,516
18514,cc803d8497232e226a40ecaaf174ba00.jpg,-1,987.5,1563.5,282,378
18515,cc803d8497232e226a40ecaaf174ba00.jpg,-1,4809.5,1587.5,240,402
18516,cc803d8497232e226a40ecaaf174ba00.jpg,-1,2499.5,1179.5,300,384
18517,cc85f2ec6023f714ef1f94b488cf8925.jpg,-1,1953.5,1389.5,264,342
18518,cc85f2ec6023f714ef1f94b488cf8925.jpg,-1,1131.5,1371.5,234,432
18519,cc8738c180d7ec767ef5a6f09038ce43.jpg,-1,1263.5,807.5,300,366
18520,cc8738c180d7ec767ef5a6f09038ce43.jpg,-1,1503.5,363.5,210,306
18521,cc8ffc53a2bbcfd1c480c0332fb9f209.jpg,408,2425.5,2047.5,304,361
18522,cc91fb71977c4f45694fe48ad0b2a54b.jpg,1153,4428.5,1814.5,174,208
18523,cc96791bee0628be1ba416e3a2091c46.jpg,-1,3537.5,1329.5,282,426
18524,cc96791bee0628be1ba416e3a2091c46.jpg,-1,1071.5,1125.5,234,432
18525,cc96cc98e645e41b13a03fb5e257a460.jpg,-1,1220.3,2219.3,531.7,564.4
18526,cc96cc98e645e41b13a03fb5e257a460.jpg,-1,672.3,1650.8,319,486.7
18527,cca16e98dd748b7310d5538059f7b8ef.jpg,216,1502.5,1011.5,332,392
18528,cca16e98dd748b7310d5538059f7b8ef.jpg,-1,2394.5,2058.5,484,512
18529,cca16e98dd748b7310d5538059f7b8ef.jpg,-1,442.5,2442.5,548,576
18530,cca7f4d245f4c716f1be7bd85f20be60.jpg,1600,1331.5,579.5,223,269
18531,cca7f4d245f4c716f1be7bd85f20be60.jpg,-1,130.5,642.5,372,404
18532,cca7f4d245f4c716f1be7bd85f20be60.jpg,-1,2530.5,1230.5,612,472
18533,cca7f4d245f4c716f1be7bd85f20be60.jpg,233,2474.5,1731.5,403,509
18534,cca93966d3b2c3b3069e3719317664cc.jpg,956,3153.5,1755.5,170,204
18535,ccace8a95e39c726bc8294e361e8d3c9.jpg,1195,2949.5,753.5,232,271
18536,ccace8a95e39c726bc8294e361e8d3c9.jpg,1390,1191.5,1527.5,277,377
18537,ccace8a95e39c726bc8294e361e8d3c9.jpg,-1,1311.5,453.5,198,312
18538,ccace8a95e39c726bc8294e361e8d3c9.jpg,846,675.5,807.5,289,336
18539,ccba31e8370da14aa14f31ebd90e58e8.jpg,-1,4041.5,2745.5,378,522
18540,ccc25ba2697b75f7d30810b6592863bf.jpg,232,2683.4,1902.9,314,388
18541,ccc40fd7dfc90af1b33fbbb97d55c04f.jpg,1610,2635.4,2544.9,341,426
18542,ccc40fd7dfc90af1b33fbbb97d55c04f.jpg,38,3642.3,2562.8,378,417
18543,ccc40fd7dfc90af1b33fbbb97d55c04f.jpg,-1,3216.2,166.1,454,212.7
18544,ccc75fe821b9cecb2739fb0cbbfaa7cf.jpg,-1,4413.5,2355.5,324,486
18545,ccce9521ae939958f764a4ddb158a50d.jpg,-1,1659.5,2115.5,354,426
18546,cccf0a1be72316e2487b7e7f4b3b00d0.jpg,326,2614.2,967.8,268,305
18547,ccd184670bb273b78429076a56736514.jpg,1748,1946.5,1975.5,272,378
18548,ccd184670bb273b78429076a56736514.jpg,1657,631.5,1307.5,279,349
18549,ccd284c44eac8e5201a33dd174ab90be.jpg,116,2559.5,2114.5,340,408
18550,ccd284c44eac8e5201a33dd174ab90be.jpg,-1,578.5,1458.5,380,432
18551,ccd284c44eac8e5201a33dd174ab90be.jpg,-1,4774.5,2202.5,372,528
18552,ccdc91514442aaba47aeea9be94654b0.jpg,1155,1137.5,1761.5,156,205
18553,ccdc91514442aaba47aeea9be94654b0.jpg,625,2300.5,2914.5,317,380
18554,ccdc91514442aaba47aeea9be94654b0.jpg,-1,2811.5,1635.5,276,318
18555,cce07a4db74f5061c3ab9d2d15bee9c2.jpg,1423,895.5,1887.5,145,203
18556,ccea2d73737f2ee0cb1ff850cdb8ddf3.jpg,393,1102.5,1614.5,149,195
18557,ccea2d73737f2ee0cb1ff850cdb8ddf3.jpg,649,288.5,1559.5,254,305
18558,cced98c6bffaa5ee63c65f4a91a70c2c.jpg,-1,4851.5,1431.5,258,342
18559,cced98c6bffaa5ee63c65f4a91a70c2c.jpg,802,1210.5,1611.5,235,282
18560,ccf7e110617924219150efbefae0050b.jpg,643,419.5,2327.5,328,405
18561,ccfab09c011ef52779a4e8d420e2f6a7.jpg,723,376.5,1548.5,237,282
18562,ccfab09c011ef52779a4e8d420e2f6a7.jpg,-1,243.5,1869.5,300,354
18563,ccfab09c011ef52779a4e8d420e2f6a7.jpg,1355,4290.5,1137.5,222,267
18564,ccfab09c011ef52779a4e8d420e2f6a7.jpg,763,1637.5,1670.5,197,238
18565,cd0011ed1e3f22d6e7c9e4cdd97ee9c4.jpg,-1,4071.2,1618.3,433,452.3
18566,cd0011ed1e3f22d6e7c9e4cdd97ee9c4.jpg,-1,2370.2,1842.5,394.3,429.1
18567,cd0011ed1e3f22d6e7c9e4cdd97ee9c4.jpg,397,1902.5,1627.9,372,376
18568,cd0011ed1e3f22d6e7c9e4cdd97ee9c4.jpg,37,709.6,1421.2,353,403
18569,cd05a7591230f0c8cb2b9f4e5341cd80.jpg,-1,557.2,1096.4,320.9,498.7
18570,cd05a7591230f0c8cb2b9f4e5341cd80.jpg,-1,851,1378.6,475.5,483.2
18571,cd07696f108093ec6b480bd31377ad65.jpg,1424,2463.5,1341.5,295,372
18572,cd08db53d3e5c0dcb0dfe97904919195.jpg,-1,3.5,273.5,204,360
18573,cd0a65d9d7dd629e343eef0ad9484afd.jpg,-1,3066.5,126.5,348,336
18574,cd0a65d9d7dd629e343eef0ad9484afd.jpg,-1,2590.5,54.5,280,284
18575,cd0a65d9d7dd629e343eef0ad9484afd.jpg,-1,2366.5,1806.5,340,536
18576,cd0a65d9d7dd629e343eef0ad9484afd.jpg,-1,1034.5,1766.5,332,456
18577,cd0a65d9d7dd629e343eef0ad9484afd.jpg,6,1726.5,2329.5,316,423
18578,cd0ab5f933016e37b7cb42e6474255cf.jpg,788,4107.5,1779.5,228,269
18579,cd0ab5f933016e37b7cb42e6474255cf.jpg,858,3765.5,1532.5,178,213
18580,cd0ab5f933016e37b7cb42e6474255cf.jpg,957,1088.5,1997.5,165,197
18581,cd0f0f97f00d535e43c836ae65158dd3.jpg,-1,1701.5,1617.5,294,408
18582,cd1063252cc893bc1b12ca32ca13d52e.jpg,-1,4270.5,1958.5,536,560
18583,cd1063252cc893bc1b12ca32ca13d52e.jpg,-1,1898.5,1758.5,488,532
